denuncia_fecha,denuncia_tipo_explotacion,denuncia_via_ingreso,denunciante_tipo_acercamiento,hecho_localidad,hecho_provincia,hecho_pais,hecho_denuncia_previa,derivacion_judicializacion_organismo,derivacion_judicializacion_fecha
2017-01-23,Secuestro/Venta de niños/pornografía infantil,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-01-23
2017-01-23,Desaparición,Línea 145,Sin datos,,Río Negro,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-01-23
2017-01-23,Explotación sexual,Línea 145,Otros,BARRIO CENTINELA,San Juan,Argentina,,Protex - Fuerzas de seguridad federales,2017-01-23
2017-01-24,Explotación sexual,Línea 145,Televisión,Caba,Caba,Argentina,,Área legal (judicializadas),2017-01-24
2017-01-24,Secuestro/Venta de niños/pornografía infantil,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,,Protex,2017-01-24
2017-01-24,Secuestro/Venta de niños/pornografía infantil,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sí,Protex,2017-01-24
2017-01-24,Explotación sexual,Línea 145,Por contacto (boca en boca),MAR DEL PLATA,Buenos Aires,Argentina,,Protex,2017-01-24
2017-01-24,Explotación sexual,Línea 145,Otros,BARRIO CENTINELA 3 (TRES),San Juan,Argentina,,Protex,2017-01-24
2017-01-24,Oferta laboral engañosa,Línea 145,Otros,POSADAS,Misiones,Argentina,,Protex,2017-01-24
2017-01-24,Explotación sexual,Línea 145,Sin datos,QUILMES PARTIDO EZPELETA,Buenos Aires,Argentina,,Protex,2017-01-24
2017-01-24,Posible captación,Línea 145,Otros,MENDOZA,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-11-24
2017-01-25,Posible captación,Línea 145,Televisión,Caba,Caba,Argentina,,Protex,2017-01-26
2017-01-25,Explotación sexual,Línea 145,Otros,RESíSTENCIA,Chaco,Argentina,,Protex,2017-01-25
2017-01-25,Oferta laboral engañosa,Correo institucional,Otros,POSADAS,Misiones,Argentina,,Protex,2017-01-25
2017-01-25,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,PILAR,Buenos Aires,Argentina,,Protex,2017-01-26
2017-01-25,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,PILAR,Buenos Aires,Argentina,,Protex,2017-01-26
2017-01-25,Explotación sexual,Línea 145,Sin datos,ROSARIO,Santa Fe,Argentina,,Protex,2017-01-25
2017-01-25,Explotación sexual,Correo institucional,Otros,LAS HERRERAS,,,,No sale,2017-01-26
2017-01-25,Explotación laboral  - oferta laboral engañosa,Línea 145,Por contacto (boca en boca),SAN NICOLAS,Caba,Argentina,,Pendiente,2017-01-26
2017-01-26,Desaparición,Línea 145,Sin datos,CATAMARCA,Catamarca,Argentina,,Protex,2017-02-02
2017-01-26,Posible captación,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-01-26
2017-01-26,Explotación sexual,Línea 145,Otros,SAN MIGUEL DE TUCUMAN,Tucumán,Argentina,,Protex - Fuerzas de seguridad federales,2017-01-26
2017-01-26,Desaparición,Línea 145,Otros,Caba,Caba,Argentina,,,
2017-01-27,Explotación sexual,Línea 145,Sin datos,MAR DEL PLATA,Buenos Aires,Argentina,,Protex,2017-01-27
2017-01-27,Explotación sexual,Línea 145,Sin datos,SAN SALVADOR DE JUJUY,Jujuy,Argentina,,Protex,2017-01-28
2017-01-27,Desaparición,Línea 145,Sin datos,SALTA,Salta,Argentina,Sí,Protex,2017-01-27
2017-01-27,Desaparición,Línea 145,Sin datos,SALTA,Salta,Argentina,Sí,Protex,2017-01-27
2017-01-27,Desaparición,Línea 145,Sin datos,,,,,Protex,2017-01-27
2017-01-27,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-01-27
2017-01-27,Desaparición,Línea 145,Sin datos,Caba,Caba,Argentina,Sí,No sale,
2017-01-28,Explotación sexual,Línea 145,Sin datos,CÓRDOBA,Córdoba,Argentina,,Protex,2017-01-28
2017-01-28,Explotación sexual,Línea 145,Sin datos,RESíSTENCIA,Chaco,Argentina,,Protex,2017-01-28
2017-01-28,Explotación sexual,Línea 145,Sin datos,ROSARIO,Santa Fe,Argentina,,Protex,2017-01-28
2017-01-28,Explotación sexual  - desaparición,Línea 145,Sin datos,SANTA FE,Santa Fe,Argentina,,Protex,2017-01-28
2017-01-28,Explotación sexual,Línea 145,Otros,BARRIO CENTINELA 3 (TRES),San Juan,Argentina,Sí,Protex - Fuerzas de seguridad federales,2017-01-28
2017-01-28,Explotación sexual,Línea 145,Otros,BARRIO CENTINELA 3 (TRES),San Juan,Argentina,Sí,Protex - Fuerzas de seguridad federales,2017-01-28
2017-01-29,Explotación sexual,Línea 145,Sin datos,CÓRDOBA,Córdoba,Argentina,,Protex,2017-01-29
2017-01-29,Explotación laboral,Línea 145,Sin datos,LABANDA,Santiago del Estero,Argentina,,Protex - Fuerzas de seguridad federales,2017-01-29
2017-01-29,Explotación sexual  - secuestro/Venta de niños/pornografía infantil,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,Sí,Protex - Fuerzas de seguridad federales,2017-01-29
2017-01-30,Explotación sexual,Línea 145,Otros,FONTANA,Chaco,Argentina,,Protex,2017-01-30
2017-01-30,Explotación sexual,Línea 145,Otros,MERLO,Buenos Aires,Argentina,,Protex,2017-01-30
2017-01-30,Explotación sexual,Línea 145,Otros,RAFAEL CASTILLO,Buenos Aires,Argentina,,Protex,2017-01-30
2017-01-30,Explotación laboral,Línea 145,Otros,SAN FERNANDO,Buenos Aires,Argentina,,Protex,2017-01-30
2017-01-30,Secuestro/Venta de niños/pornografía infantil,Correo institucional,Sin datos,,No aplica,No aplica,,Protex,2017-01-30
2017-01-30,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,TIGRE,Buenos Aires,Argentina,,No sale,
2017-01-30,Desaparición,Línea 145,Sin datos,BUENOS AIRES,Buenos Aires,Argentina,,Seguimiento,2017-01-30
2017-01-30,,Sin datos,Sin datos,,,,,,
2017-01-31,Desaparición,Línea 145,Sin datos,ROSARIO,Santa Fe,Argentina,,Ministerio de Seguridad,2017-01-31
2017-01-31,Desaparición,Línea 145,Sin datos,ROSARIO,Santa Fe,Argentina,,Ministerio de Seguridad,2017-01-31
2017-01-31,Explotación sexual,Línea 145,Televisión,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-01-31
2017-01-31,Explotación laboral,Línea 145,Sin datos,Caba,Caba,Argentina,,PNA Área legal para judicializar ,
2017-01-31,Explotación sexual,Línea 145,Otros,MAGDALENA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-01-31
2017-01-31,Explotación sexual,Correo institucional,Otros,MAGDALENA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-01-31
2017-01-31,Explotación sexual  - desaparición,Línea 145,ONG – Org Nacionales,EXALTACIÓN DE LA CRUZ,Buenos Aires,Argentina,Sí,Protex - Fuerzas de seguridad federales,2017-01-31
2017-02-01,Explotación sexual,Línea 145,Televisión,MAR DEL PLATA,Buenos Aires,Argentina,,Área legal (judicializadas),2017-02-01
2017-02-01,Explotación sexual,Línea 145,Internet,DRUMMOND - LUJAN DE CUYO,Mendoza,Argentina,,Área legal (judicializadas),2017-02-03
2017-02-01,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,Área legal (judicializadas),2017-02-01
2017-02-01,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,Área legal (judicializadas),2017-02-01
2017-02-01,Explotación sexual,Línea 145,Sin datos,DRUMMOND - LUJAN DE CUYO,Mendoza,Argentina,,Área legal (judicializadas),2017-02-02
2017-02-01,Explotación sexual,Línea 145,Sin datos,VILLA URQUIZA,Caba,Argentina,,Área legal (judicializadas),2017-02-01
2017-02-01,Explotación sexual,Línea 145,Otros,CÓRDOBA,Córdoba,Argentina,,Protex,2017-02-01
2017-02-01,Traslado de personas,Línea 145,Otros,,Caba,Argentina,,Protex,2017-02-01
2017-02-01,Explotación sexual,Línea 145 y correo institucional,Sin datos,CONCEPCION DEL URUGUAY,Entre Ríos,Argentina,,Protex,2017-02-01
2017-02-01,Explotación sexual,Línea 145,Otros,FLORESTA,Caba,Argentina,Sí,PNA Área legal para judicializar ,2017-02-01
2017-02-01,Desaparición,Línea 145,Internet,MORENO,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-01
2017-02-01,Explotación sexual,Línea 145,Televisión,MAR DEL PLATA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-01
2017-02-02,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-02-02
2017-02-02,Explotación sexual,Línea 145,Sin datos,,Tucumán,Argentina,,Área legal (judicializadas),2017-02-02
2017-02-02,Explotación laboral,Línea 145,Televisión,TIGRE,Buenos Aires,Argentina,,Protex,2017-02-02
2017-02-02,Explotación sexual,Línea 145,Otros,SANTA FE,Santa Fe,Argentina,,Protex,2017-02-02
2017-02-02,Desaparición,,Otros,ROSARIO,Santa Fe,Argentina,,Protex,2017-02-03
2017-02-02,Explotación sexual,Línea 145,Otros,SAN MARTIN ,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-02
2017-02-03,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-02-03
2017-02-03,Desaparición,Línea 145,Por contacto (boca en boca),SANTA FE,Santa Fe,Argentina,,Protex,2017-02-03
2017-02-03,Explotación sexual,Línea 145,Otros,BUENOS AIRES,Buenos Aires,Argentina,Sí,Protex,2017-02-03
2017-02-03,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,CORRIENTES,Corrientes,Argentina,,Protex,2017-02-03
2017-02-03,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,,,,,Protex,2017-02-03
2017-02-03,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Oficina de Monitoreo - Área legal (judicializadas),2017-02-03
2017-02-03,Publicidad de oferta sexual,Línea 145,Otros,Caba,Caba,Argentina,,Oficina de Monitoreo - Área legal (judicializadas),2017-02-03
2017-02-03,Explotación sexual,Línea 145,Sin datos,LA PLATA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-03
2017-02-03,Explotación sexual,Línea 145,Sin datos,TUCUMAN,Tucumán,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-03
2017-02-04,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Protex,2017-02-04
2017-02-04,Explotación sexual,Línea 145,Otros,CONCORDIA ,Tucumán,Argentina,,Protex,2017-02-04
2017-02-04,Desaparición,Línea 145,Otros,FORMOSA,Formosa,Argentina,Sí,Protex,2017-02-04
2017-02-04,Posible captación,Línea 145,Otros,CÓRDOBA,Córdoba,Argentina,,Protex,2017-02-04
2017-02-04,Explotación sexual,Línea 145,Sin datos,ROSARIO,Santa Fe,Argentina,,Protex,2017-02-04
2017-02-04,Explotación laboral,Línea 145,Internet,PARTIDO DE LA MATANZA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-04
2017-02-04,Explotación sexual,Línea 145,Sin datos,CIUDAD DE ROSARIO,Santa Fe,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-04
2017-02-04,Explotación sexual,Línea 145,Sin datos,FONTANA,Chaco,Argentina,,,2017-02-04
2017-02-04,,Sin datos,Sin datos,,,,,,
2017-02-05,Explotación sexual,Línea 145,Sin datos,MAR DEL PLATA,Buenos Aires,Argentina,,Área legal (judicializadas),2017-02-05
2017-02-05,Explotación sexual,Línea 145,Por contacto (boca en boca),LOMAS DE ZAMORA,Buenos Aires,Argentina,,Protex,2017-02-05
2017-02-05,Desaparición,Línea 145,Por contacto (boca en boca),LOMAS DE ZAMORA,Buenos Aires,Argentina,Sí,Protex,2017-02-05
2017-02-05,Desaparición,Línea 145,Por contacto (boca en boca),LOMAS DE ZAMORA,Buenos Aires,Argentina,,Protex,2017-02-05
2017-02-05,Explotación sexual,Línea 145,Sin datos,GENERAL ALVEAR,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-02-05
2017-02-05,Explotación sexual,Línea 145,Sin datos,NEUQUÉN,Neuquén,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-05
2017-02-06,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-02-06
2017-02-06,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,Área legal (judicializadas),2017-02-06
2017-02-06,Desaparición,Línea 145,Sin datos,PICHANAL,Salta,Argentina,,Protex,2017-02-06
2017-02-06,Explotación sexual,Línea 145,Otros,CÓRDOBA,Córdoba,Argentina,,Protex,2017-02-06
2017-02-06,Explotación sexual,Línea 145,Otros,PARANA ,Entre Ríos,Argentina,,Protex,2017-02-06
2017-02-06,Explotación sexual,Línea 145,Otros,SAN JUSTO,Buenos Aires,Argentina,,Protex,2017-02-06
2017-02-06,Desaparición,Línea 145,Otros,LOMAS DE ZAMORA,Buenos Aires,Argentina,,Protex,2017-02-06
2017-02-06,Publicidad de oferta sexual,Correo institucional,Otros,Caba,Caba,Argentina,,Oficina de Monitoreo - PNA Área legal para judicializar,2017-02-06
2017-02-06,Explotación sexual,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-02-06
2017-02-06,Explotación sexual,Línea 145,Sin datos,MAR DEL PLATA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-06
2017-02-07,Desaparición,Línea 145,Capacitación,"PUERTO LIBERTAD
IGUAZU",Misiones,Argentina,,Protex,2017-02-07
2017-02-07,Explotación laboral,Línea 145,ONG – Org Nacionales,CAMARONES,Chubut,Argentina,Sí,Protex,2017-02-07
2017-02-07,Explotación sexual,Línea 145,Otros,Caba ,Caba,Argentina,,Protex,2017-02-07
2017-02-07,Desaparición,Línea 145,Sin datos,ESPELETA,Buenos Aires,Argentina,,Protex,2017-02-06
2017-02-07,Desaparición,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-02-07
2017-02-07,Explotación sexual,Línea 145,Otros,MAR DEL PLATA,Buenos Aires,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-02-07
2017-02-07,Explotación sexual,Línea 145,Otros,COMODORO RIVADAVIA,Chubut,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-07
2017-02-08,Desaparición,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sí,Área legal (judicializadas),2017-02-08
2017-02-08,Desaparición,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sí,Área legal (judicializadas),2017-02-08
2017-02-08,Secuestro/Venta de niños/pornografía infantil,Línea 145,ONG – Org Nacionales,BAHIA BLANCA,Buenos Aires,Argentina,Sí,Área legal (judicializadas),2017-02-08
2017-02-08,Explotación sexual,Línea 145,Internet,LA MATANZA,Buenos Aires,Argentina,,Protex,2017-02-08
2017-02-08,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,RAMOS MEJIA,Buenos Aires,Argentina,,Protex,2017-02-08
2017-02-08,Explotación sexual,Línea 145,Otros,BAHIA BLANCA ,Buenos Aires,Argentina,,Protex,2017-02-08
2017-02-08,Explotación sexual,Línea 145,Sin datos,SALTO DE LAS ROSAS ,Mendoza,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-02-08
2017-02-08,Explotación sexual,Correo institucional,Sin datos,VICENTE LOPEZ,Buenos Aires,Argentina,,,
2017-02-09,Explotación sexual,Línea 145,Sin datos,FLORESTA,Caba,Argentina,,Área legal (judicializadas),2017-02-09
2017-02-09,Explotación sexual,Línea 145,Internet,JOSE C PAZ,Buenos Aires,Argentina,,Protex,2017-02-09
2017-02-09,Desaparición,Línea 145,Capacitación,"PUERTO LIBERTAD
IGUAZU",Misiones,Argentina,,Protex,2017-02-09
2017-02-09,Desaparición,Línea 145,ONG – Org Nacionales,BAJO FLORES,Caba,Argentina,,Protex,2017-02-09
2017-02-09,Explotación sexual,Línea 145,Otros,SAN FRANCISCO SOLANO,Buenos Aires,Argentina,,Protex,2017-02-09
2017-02-09,Explotación laboral,Línea 145,Otros,MAR DEL PLATA,Buenos Aires,Argentina,,Protex,2017-02-09
2017-02-09,Posible captación,Correo institucional,Sin datos,,,,,Protex,2017-02-09
2017-02-09,Desaparición,Línea 145,Por contacto (boca en boca),PERICO,Jujuy,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-09
2017-02-09,Desaparición,Línea 145,Otros,PERICO,Jujuy,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-09
2017-02-10,Explotación sexual,Línea 145,Televisión,MERLO,Buenos Aires,Argentina,,Protex,2017-02-09
2017-02-10,Explotación laboral,Línea 145,Sin datos,MAR DEL PLATA,Buenos Aires,Argentina,,Protex,2017-02-10
2017-02-10,Explotación laboral,Línea 145,Sin datos,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-02-10
2017-02-10,Explotación sexual,Correo institucional,Otros,ALMAGRO ,Caba,Argentina,, PNA Área legal para judicializar - Oficina de Monitoreo,2017-02-09
2017-02-10,Explotación sexual,Línea 145,Sin datos,ROSARIO,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-11
2017-02-11,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-02-11
2017-02-11,Explotación sexual,Línea 145,Televisión,ZONA MUÑIZ - LOCALIDAD SAN MIGUEL,Buenos Aires,Argentina,,Protex,2017-02-11
2017-02-11,Secuestro/Venta de niños/pornografía infantil,Línea 145,Televisión,CÓRDOBA,Córdoba,Argentina,,Protex,2017-02-11
2017-02-11,Explotación sexual,Línea 145,Por contacto (boca en boca),LOMAS DE ZAMORA,Buenos Aires,Argentina,,Protex,2017-02-11
2017-02-11,Explotación sexual,Línea 145,Sin datos,QUILMES,Caba,Argentina,,Protex,2017-02-11
2017-02-11,Explotación sexual,Línea 145,Sin datos,SOLDATI,Caba,Argentina,,Protex,2017-02-11
2017-02-11,Secuestro/Venta de niños/pornografía infantil,Línea 145,Televisión,MARTINEZ - SAN  ISíDRO,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-11
2017-02-11,Explotación laboral,Línea 145,Otros,Caba,Caba,Argentina,,No sale,
2017-02-12,,Línea 145,Sin datos,RIO GALLEGOS,Santa Cruz,Argentina,,Área legal (judicializadas),2017-02-12
2017-02-12,Oferta laboral engañosa,Línea 145,Sin datos,MAR DEL PLATA,Buenos Aires,Argentina,,Protex,2017-02-12
2017-02-12,Explotación sexual,Línea 145,Televisión,SAN ANDRES,Buenos Aires,Argentina,,Protex,2017-02-12
2017-02-12,Explotación sexual,Línea 145,Sin datos,SAN JUAN,San Juan,Argentina,,Protex,2017-02-12
2017-02-12,Explotación sexual,Línea 145,Sin datos,SAN JUAN,San Juan,Argentina,,Protex,2017-02-12
2017-02-12,Oferta laboral engañosa,Línea 145,Sin datos,NEUQUEN,Neuquén,Argentina,,Protex,2017-02-12
2017-02-12,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,RÍO NEGRO,Río Negro,Argentina,,Protex,2017-02-12
2017-02-12,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-02-13
2017-02-12,Explotación sexual,Línea 145,Sin datos,MENDOZA,Mendoza ,Argentina,,PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-02-12
2017-02-13,Explotación sexual,Línea 145,Por contacto (boca en boca),ROSARIO,Santa Fe,Argentina,,Protex,2017-02-13
2017-02-13,Desaparición,Línea 145,Sin datos,SALTA,Salta,Argentina,,Protex,2017-02-13
2017-02-13,Desaparición,Línea 145,Sin datos,SALTA,Salta,Argentina,,Protex,2017-02-13
2017-02-13,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,,,,,Protex,2017-02-13
2017-02-13,Secuestro/Venta de niños/pornografía infantil,Línea 145,Por contacto (boca en boca),POSADAS,Misiones,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-13
2017-02-14,Explotación laboral,Línea 145,Televisión,BARREALY USPALLATA,San Juan,Argentina,,Protex,2017-02-15
2017-02-14,Explotación laboral,Línea 145,ONG – Org Nacionales,CONCEPCION DEL URUGUAY,Entre Ríos,Argentina,,Protex,2017-02-14
2017-02-14,Explotación laboral,Línea 145,Otros,CITY BELL - LA PLATA,Buenos Aires,Argentina,,Protex,2017-02-14
2017-02-14,Explotación laboral,Línea 145,Otros,VENADO TUERTO,Santa Fe,Argentina,,Protex,2017-02-14
2017-02-14,Explotación sexual,Línea 145,Sin datos,CÓRDOBA,Córdoba,Argentina,,Protex,2017-02-14
2017-02-14,Desaparición,Línea 145,Sin datos,SALTA,Salta,Argentina,,Protex,2017-02-14
2017-02-15,Explotación sexual,Línea 145,ONG – Org Nacionales,OLIVOS,Buenos Aires,Argentina,,Fuerzas de seguridad federales,2017-02-15
2017-02-15,Explotación sexual,Línea 145,Televisión,MORENO,Buenos Aires,Argentina,,Protex,2017-02-15
2017-02-15,Secuestro/Venta de niños/pornografía infantil,Línea 145,Campañas del programa,POSADAS,Misiones,Argentina,,Protex,2017-02-15
2017-02-15,Secuestro/Venta de niños/pornografía infantil,Línea 145,Por contacto (boca en boca),POSADAS,Misiones,Argentina,,Protex,2017-02-15
2017-02-15,Explotación sexual,Línea 145,Sin datos,FONTANA,Chaco,Argentina,,Protex,2017-02-15
2017-02-15,Explotación sexual,Línea 145,Televisión,TARTAGAL,Salta,Argentina,,Protex - Fuerzas de seguridad federales,2017-02-15
2017-02-16,Explotación sexual,Línea 145,ONG – Org Nacionales,MAR DEL PLATA,Buenos Aires,Argentina,,Área legal (judicializadas),2017-02-16
2017-02-16,Explotación sexual,Línea 145,Otros,ROSARIO ,Santa Fe,Argentina,,Área legal (judicializadas),
2017-02-16,Desaparición,Línea 145,Otros,GUAYMALLEN,Mendoza,Argentina,,Área legal (judicializadas),2017-02-16
2017-02-16,Explotación sexual,Línea 145,Por contacto (boca en boca),LISANDRO OLMOS / LA PLATA,Buenos Aires,Argentina,,Protex,2017-02-16
2017-02-16,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Protex,2017-02-16
2017-02-16,Explotación sexual,Línea 145,Otros,VILLA BOSCH,Buenos Aires,Argentina,,Protex,2017-02-16
2017-02-16,Explotación sexual,Línea 145,Sin datos,PARTIDO DE SAN MARTIN,Buenos Aires,Argentina,,Protex,2017-02-16
2017-02-16,Explotación laboral,Línea 145,Sin datos,CITY BELL - LA PLATA,Buenos Aires,Argentina,,Protex,2017-02-16
2017-02-16,Desaparición,Línea 145,Sin datos,PARTIDO DE SAN MARTIN,Buenos Aires,Argentina,,Protex,2017-02-16
2017-02-16,Desaparición,Línea 145,Sin datos,SAN MARTIN,Buenos Aires,Argentina,,Protex,2017-02-16
2017-02-16,Explotación sexual,Línea 145,Otros,LA PLATA ,Buenos Aires,Argentina,,Protex,2017-02-16
2017-02-16,Explotación sexual,Línea 145,Otros,PALERMO ,Caba,Argentina,,PNA Área legal para judicializar ,2017-02-16
2017-02-16,Explotación sexual,Línea 145,Otros,PALERMO ,Caba,Argentina,,PNA Área legal para judicializar ,2017-02-16
2017-02-16,Explotación laboral,Línea 145,Otros,LUJAN DE CUYO,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-02-17
2017-02-16,Desaparición,Línea 145,Sin datos,GUAYMALLEN,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-02-16
